key,url,part,status,bytes,sha256,fetch_at,n_defs,index_at,index_v,skip_reason
https://toshiba.semicon-storage.com/info/docget.jsp?did=64574&prodName=TLP291(SE&displang=en#raw/TLP291(SE_LTspice_20190225.zip,,,downloaded,7389,abc50e54e4e6dbc8128e1865acaf018a75ac8066ac1e86f6ccaff2ce25227962,2026-09-20,,2026-09-21,index_models-1,
https://toshiba.semicon-storage.com/info/docget.jsp?did=64575&prodName=TLP291-4&displang=en,,,downloaded,8953,b94bb090c309eac62e8c408bc9a6e88fe48acd5b471e86fafbc4977782228db2,2026-09-21,1,2026-09-21,index_models-1,
https://toshiba.semicon-storage.com/info/docget.jsp?did=64577&prodName=TLP293&displang=en,,,downloaded,7302,456128401fe88a189e48cc171c5d8b48d169ffff30e25202cffc4ba74ef1d4d8,2026-09-21,1,2026-09-21,index_models-1,
https://toshiba.semicon-storage.com/info/docget.jsp?did=65057&prodName=TLP2361&displang=en,,,downloaded,13342,00a25f6be60581ca0d53713d7d7a3e53d117e9ebe6e12d165f5e2ed6a73cd32b,2026-09-21,1,2026-09-21,index_models-1,
https://toshiba.semicon-storage.com/info/docget.jsp?did=65099&prodName=TLP785&displang=en,,,downloaded,8037,3d25a6596681fcc7f7f23c9d85c7c001aeff68aa348bd5039f2960c30f9d64fe,2026-09-21,1,2026-09-21,index_models-1,
https://toshiba.semicon-storage.com/info/docget.jsp?did=65196&prodName=2SA1832&displang=en,,,downloaded,5776,85abdfec5e5c7488c27abfc7703e46f823cecac382eb9d107a287381659b27b4,2026-09-21,1,2026-09-21,index_models-1,
https://toshiba.semicon-storage.com/info/docget.jsp?did=65202&prodName=2SC2712&displang=en,,,downloaded,5815,f3a8e04ad6040e259e5a8ca2aa577874cf937d445e44c2efa7ec14ced73dd579,2026-09-21,1,2026-09-21,index_models-1,
https://toshiba.semicon-storage.com/info/docget.jsp?did=65206&prodName=2SC3325&displang=en,,,downloaded,5779,86a9c784e11fac1aa07e60aaf5a340f73e0c6e85de46c38af9c3f0cc945a72b2,2026-09-21,1,2026-09-21,index_models-1,
https://toshiba.semicon-storage.com/info/docget.jsp?did=68750&prodName=CUHS20S30&displang=en,,,downloaded,8895,85d6dd40f0bb134ae72372cac8c1f5025324be06d1b5d9c53ef38d269e471cee,2026-09-21,2,2026-09-21,index_models-1,
https://toshiba.semicon-storage.com/info/docgetzip.jsp?did=100&displang=en,,,downloaded,8078718,f167eaf431c0d3c8d292ae0cb4abd1ed4d53ef4f97eb000f7468d1696bd6c51c,2026-09-20,,2026-09-21,index_models-1,
https://toshiba.semicon-storage.com/info/docgetzip.jsp?did=200&displang=en,,,downloaded,19805274,3da5630b42dad3f4e38b7227e2c3447e9128b26d787051bab18d97021b7911e5,2026-09-20,,2026-09-21,index_models-1,
part:2SA1618,,2SA1618,not_published,,,,,,,not_published
part:2SA1832,https://toshiba.semicon-storage.com/info/docget.jsp?did=55824&prodName=2SA1832&displang=en,2SA1832,downloaded,,,2026-09-21,,,,
part:2SC2098,,2SC2098,not_published,,,,,,,not_published
part:2SC2712,https://toshiba.semicon-storage.com/info/docget.jsp?did=55782&prodName=2SC2712&displang=en,2SC2712,downloaded,,,2026-09-21,,,,
part:2SC3325,https://toshiba.semicon-storage.com/info/docget.jsp?did=55828&prodName=2SC3325&displang=en,2SC3325,downloaded,,,2026-09-21,,,,
part:2SK2394,,2SK2394,not_published,,,,,,,not_published
part:2SK3018,,2SK3018,not_published,,,,,,,not_published
part:2SK4017,,2SK4017,not_published,,,,,,,not_published
part:CUHS20S30,https://toshiba.semicon-storage.com/info/docget.jsp?did=68750&prodName=CUHS20S30&displang=en,CUHS20S30,downloaded,,,2026-09-21,,,,
part:DF5A5.6J,,DF5A5.6J,not_published,,,,,,,not_published
part:DF5A5.6LFU,,DF5A5.6LFU,not_published,,,,,,,not_published
part:SSM3J358R,https://toshiba.semicon-storage.com/info/docget.jsp?did=57217&prodName=SSM3J358R&displang=en,SSM3J358R,downloaded,,,2026-09-21,,,,
part:SSM3K333R,https://toshiba.semicon-storage.com/info/docget.jsp?did=14620&prodName=SSM3K333R&displang=en,SSM3K333R,downloaded,,,2026-09-21,,,,
part:TA48M05F,,TA48M05F,not_published,,,,,,,not_published
part:TA75S558,,TA75S558,not_published,,,,,,,not_published
part:TA8201AK,,TA8201AK,not_published,,,,,,,not_published
part:TAR5SB33,,TAR5SB33,not_published,,,,,,,not_published
part:TBD62783A,https://toshiba.semicon-storage.com/info/docget.jsp?did=59185&displang=en,TBD62783A,downloaded,,,2026-09-21,,,,
part:TCR2EF19,,TCR2EF19,not_published,,,,,,,not_published
part:TD62083,,TD62083,not_published,,,,,,,not_published
part:TD62783,,TD62783,not_published,,,,,,,not_published
part:TLP152,,TLP152,not_published,,,,,,,not_published
part:TLP175A,,TLP175A,not_published,,,,,,,not_published
