key,url,part,status,bytes,sha256,fetch_at,n_defs,index_at,index_v,skip_reason
https://www.diyaudio.com/community/search/3202513/?q=subckt&c[users]=andy_c&o=date,,(coleccion/autor) andy_c,searched,,,,,,,searched
https://www.diyaudio.com/community/search/3202516/?q=subckt&c[users]=keantoken&o=date,,(coleccion/autor) keantoken,searched,,,,,,,searched
https://www.diyaudio.com/community/search/3202528/?q=subckt&c[users]=cabirio&o=date,,(coleccion/autor) cabirio,searched,,,,,,,searched
https://www.diyaudio.com/community/search/3202536/?q=subckt&c[users]=jcx&o=date,,(coleccion/autor) jcx,not_published,,,,,,,not_published
https://www.diyaudio.com/community/search/3202539/?q=subckt&c[users]=PB2&o=date,,(coleccion/autor) PB2,searched,,,,,,,searched
part:(coleccion/autor) Bob Cordell,,(coleccion/autor) Bob Cordell,not_published,,,,,,,not_published
