part,doc,page,times,near
2N2646,1e,49,3,
2N2646,7,18,1,C106B R1
2N2646,c,30,3,
2N270,1s,48,1,
2N2712,1r,31,1,Q1
2N2869,1r,84,1,
2N2897,1k,67,1,
2N2897,2,41,1,
2N2907,1g,30,3,Q1 Q2 U3
2N2907,1h,44,3,Q2 Q3
2N2907,1i,52,2,Q2
2N2907,1j,30,1,Q2 R14 R15
2N2924,15,64,1,
2N2924,c,30,5,Q3 Q4 C4
2N2924,h,58,2,C2 R4 R3
2N2924,m,70,2,Q1 R3 T2
2N2924,v,70,2,
2N2926,g,53,3,Q1 R2
2N2926,g,55,1,
2N2926,g,91,1,
2N301,1r,84,1,
2N301,1r,85,3,Q3 Q1 R3
2N301A,7,77,1,
2N301A,7,111,1,
2N304,1c,34,1,R25 R24 C8
2N3055,19,80,1,
2N306,a,83,1,
2N307,4,131,1,
2N307,4,141,1,
2N307,5,93,4,
2N307,5,94,1,Q2
2N307,5,107,3,
2N322,1s,46,4,Q1 R5 S1
2N322,1s,47,4,Q2 S3 R6
2N322,1s,48,1,
2N322,1s,110,2,Q1 R5 R3
2N3242A,1y,49,1,
2N3391,1u,50,2,
2N3391,i,65,2,Q1 R7 C2
2N3394,1g,66,1,
2N3394,1x,54,1,R19 R5 R7
2N3398,1,84,1,Q1 C3 R2
2N3398,1d,46,1,Q1 C3
2N3565,d,49,2,
2N3632,f,67,2,Q1 C2 R1
2N3632,f,68,1,
2N3638,c,30,6,Q6 R7 Q7
2N3638,m,70,1,
2N3638,u,46,3,
2N3638C,m,70,1,Q2 C2 C4
2N3643,1d,74,1,
2N3643,1d,75,1,
2N3646,1e,49,1,
2N3703,b,48,1,Q2 C3 T1
2N3711,1r,14,1,
2N3725,u,46,1,
2N3766,1u,50,1,
2N3771,1n,69,1,R2 C1 C2
2N3771,1n,70,1,
2N3819,z,66,2,
2N3860,1k,67,1,
2N3860,2,41,1,
2N388,d,49,3,
2N3904,1,59,1,Q2 Q1 C5
2N3904,18,62,2,
2N3904,1b,33,1,Q2 Q1 C5
2N3904,1d,33,2,C2 R4 R3
2N3904,1g,60,3,Q1 R21 R2
2N3904,1k,31,2,Q2 R16 C14
2N3904,r,45,1,
2N3905,2,47,1,R4 R3
2N3906,1f,31,1,
2N404,1m,38,2,
2N404,1s,61,1,
2N404,1u,81,2,
2N404,1w,66,1,T2
2N404,5,93,2,
2N404,5,94,1,Q2
2N404,5,107,2,
2N404,7,78,2,
2N404,7,111,1,
2N404,d,59,1,
2N404,d,60,3,
2N404,i,61,2,
2N404A,1s,48,1,
2N4054,8,14,1,
2N4057,8,14,1,
2N406,1t,39,3,
2N406,1t,40,3,
2N4074,1y,49,1,
2N408,1z,73,1,R16 R11 T5
2N412,4,133,2,Q1 Q2 T1
2N4231,18,62,1,Q2 D2 R4
2N4292,1u,39,2,Q2 R5 C3
2N4292,9,66,1,
2N4292,9,67,1,
2N4292,g,64,1,Q2 R5 C5
2N4321,18,62,1,
2N440,6,18,1,
2N4401,1n,98,1,Q1 C3 R5
2N4416,n,39,3,Q1 R3 R2
2N4441,g,34,2,R3 Q1 R2
2N4948,g,34,3,Q1 R3 C2
2N500,h,20,1,
2N5060,1f,42,1,Q1 S5 R14
2N508,1u,62,2,Q1 C1 R1
2N508,6,90,1,
2N508,6,91,1,Q1 R2 R3
2N5088,1k,67,1,
2N5088,2,41,1,
2N5089,1k,67,1,
2N5089,2,41,1,
2N5129,1k,67,1,
2N5129,1k,76,1,
2N5129,2,41,1,
2N5129,2,94,1,
2N5129,j,72,1,Q4 C3 Q5
2N5129,j,73,3,Q2 R4 C2
2N5139,j,72,1,Q5 Q4
2N5139,j,73,1,Q5 R11 R6
2N5220,m,41,3,
2N5220,m,42,1,
2N525A,1s,61,1,
2N5306,b,54,2,Q2 C1 S1
2N5306,k,44,5,
2N5355,f,36,1,
2N5355,f,37,3,Q1 R1 C2
2N5355,f,38,1,
2N5458,1,97,1,
2N5458,1,98,1,Q1 C2 R2
2N5458,1a,35,1,
2N5458,1a,36,1,C2 Q1 R2
2N5461,17,52,1,
2N5465,17,52,1,
2N554,7,65,2,
2N5770,14,56,1,
2N579,1y,101,1,C2
2N579,1y,102,1,
2N6027,1f,52,1,Q1 R2 C4
2N669,7,64,2,Q2 Q3 Q1
2N697,1x,36,3,Q2 R15 C8
2N697,z,57,1,Q1 C2 R6
2N706,1n,69,1,Q2 R2 R3
2N706,l,65,1,
2N869,1r,84,1,
2SA93,h,20,3,
3000A,1f,43,1,
3000HZ,1l,20,1,
3000UF,1,44,1,C1 D2 D1
3000W,13,53,1,
3N128,i,27,2,Q2 C8 R2
3N128,l,59,1,
50C5,1i,82,1,
50C5,1p,11,2,
50C5,1p,55,1,
50C5,1p,56,1,
50C5,1p,57,1,
50C5,1q,63,1,
50C5,1q,64,2,
50C5,1q,65,1,
50C5,1z,71,2,
50L6,7,69,1,
5Y3,1p,11,1,
