part,doc,page,times,near
1N4148,20,2,1,
1N4148,20,8,1,
1N4148,20,17,1,
1N4148,20,40,1,
1N4148,20,103,9,D6 P24 R50
1N4148,20,105,1,
1N4148,21,2,1,
1N4148,21,8,1,
1N4148,21,17,1,
1N4148,21,40,1,
1N4148,21,149,9,D6 P24 R50
1N4148,21,151,1,
1N4148,22,2,1,
1N4148,22,9,1,
1N4148,22,19,1,
1N4148,23,27,7,D9 P24 R50
1N4148,23,29,1,
1N4148,23,41,1,R50 R49
1N4148,25,2,1,
1N4148,25,11,1,
1N4148,25,22,1,
1N4148,25,47,1,
1N4148,25,164,5,D5 D5 R60
1N4148,26,1,5,D4 R58 D2
1N4148,28,1,5,D5 R60 C52
1N4148,2c,9,1,
1N4148,2c,44,8,C32 C34 C27
1N4148,2e,1,4,D10 R29 Q14
1N4148,2f,9,1,
1N4148,2f,43,7,C32 C32 C34
1N4148,2g,10,1,
1N4148,2g,38,3,C27 C27 R9
1N4148,2h,10,1,
1N4148,2h,36,3,C27 C27 R9
1N4148,2i,10,1,
1N4148,2i,35,4,D7 C27 D8
1N4148,2m,10,1,
1N4148,2m,44,3,D7 C27 R9
1N4148,2n,1,4,D10 R29 Q14
1N4148,2o,1,3,D7 C27 D8
1N4148,2p,1,3,D7 C27 D8
1N4148,2q,1,3,D7 C27 D8
1N4148,2t,36,3,D7 C27 D8
1N4148,2t,37,3,D7 C27 D8
1N4148,2w,6,1,
1N4148,2w,9,1,
1N4148,2w,24,1,
1N4148,2w,43,7,D2 D9 C10
1N4148,2w,60,3,
1N4148,2x,6,1,
1N4148,2x,9,1,
1N4148,2x,23,1,
1N4148,2x,42,6,C10 C10 D9
1N4148,2x,59,3,
1N4148,2y,1,1,
1N4148,2y,2,1,
1N4148,2y,4,8,D4 D3
1N4148,2z,1,1,
1N4148,2z,2,1,
1N4148,2z,3,4,D5 D4
1N4148,30,1,1,
1N4148,30,2,1,
1N4148,31,2,2,
1N4148,32,1,1,
1N4148,32,2,1,
1N4148,33,3,2,
1N4148,33,4,5,L5 L4
1N4148,33,8,5,D5 C000
1N4148,34,1,1,
1N4148,34,2,1,
1N4148,35,1,1,
1N4148,35,2,1,
1N4148,36,23,4,D3 R7 IC1C
1N4148,36,24,1,
1N4148,36,25,1,
1N4148,39,5,1,
1N4148,39,9,1,D201 D201 R201
1N4148,3s,3,1,
1N4148,3t,3,1,
1N4148,3z,1,1,D1
1N4148,4k,12,1,
1N4148,4k,13,1,
1N4148,4n,12,1,
1N4148,4n,13,1,
1N4148,4p,1,2,D5 R60 C52
1N4148,4q,1,1,D1
1N4148,56,1,1,
1N4148,59,1,1,
1N4148,5g,1,2,
1N4148,5h,1,1,
1N4148,5w,1,1,
1N4148,61,1,1,
1N4148,62,1,11,
1N4148,63,1,11,
1N4148,6r,1,1,
1N4148,6s,1,1,
1N4148,72,2,1,
1N4148,72,7,1,
1N4148,72,13,1,
1N4148,72,32,1,
1N4148,72,117,7,D2 D1 R4
1N4148,72,118,1,
1N4148,72,151,1,
1N4148,72,152,1,
1N4148,73,2,1,
1N4148,73,9,1,
1N4148,73,15,1,
1N4148,73,28,1,
1N4148,73,114,4,D5 R60 R60
1N4148,73,115,1,
1N4148,73,147,1,
1N4148,74,2,1,
1N4148,74,9,1,
1N4148,74,15,1,
1N4148,74,28,1,
1N4148,74,108,4,D5 R60 R60
1N4148,74,109,1,
1N4148,74,141,1,
1N4148,75,2,1,
1N4148,75,9,1,
1N4148,75,15,1,
1N4148,75,28,1,
1N4148,75,109,4,D5 R60 R60
1N4148,75,110,1,
1N4148,75,142,1,
1N4148,76,2,1,
1N4148,76,8,1,
1N4148,76,14,1,
1N4148,76,27,1,
1N4148,76,108,5,D5 R60 R60
1N4148,76,110,1,
1N4148,76,141,1,
1N4148,77,2,1,
1N4148,77,9,1,
1N4148,77,17,1,
1N4148,77,29,1,
1N4148,77,119,4,D5 R60 R60
1N4148,77,121,1,
1N4148,77,156,1,
1N4148,78,17,1,
1N4148,78,28,1,
1N4148,79,2,1,
1N4148,79,8,1,
1N4148,79,14,1,
1N4148,79,27,1,
1N4148,79,108,6,D5 R60 R60
1N4148,79,110,1,
1N4148,79,141,1,
1N4148,7a,2,1,
1N4148,7a,8,1,
1N4148,7a,14,1,
1N4148,7a,27,1,
1N4148,7a,108,5,D5 R60 R60
1N4148,7a,110,1,
1N4148,7a,141,1,
1N4148,7b,2,1,
1N4148,7b,7,1,
1N4148,7b,14,1,
1N4148,7b,25,1,
1N4148,7b,105,4,D5 R60 R60
1N4148,7c,2,1,
1N4148,7c,6,1,
1N4148,7c,13,1,
1N4148,7c,24,1,
1N4148,7c,105,4,D5 R60 R60
1N4148,7c,107,1,
1N4148,7c,138,1,
1N4148,7d,2,1,
1N4148,7d,7,1,
1N4148,7d,13,1,
1N4148,7d,24,1,
1N4148,7d,105,4,D5 R60 R60
1N4148,7d,107,1,
1N4148,7d,138,1,
1N4148,7e,2,1,
1N4148,7e,6,1,
1N4148,7e,13,1,
1N4148,7e,24,1,
1N4148,7e,104,4,D5 R60 R60
1N4148,7f,15,1,
1N4148,7g,1,1,
1N4148,7i,1,4,D5 R60 C52
1N4148,7j,1,4,D5 R60 C52
1N4148,7o,10,3,D2 R4 IC2
1N4148,7o,11,1,
1N4148,7o,12,1,
1N4148,7u,1,1,
1N4148,85,2,1,D1
1N4148,85,3,1,
1N4148,85,10,1,
1N4148,86,2,1,D1
1N4148,86,3,1,
1N4148,86,12,1,
1N4148,89,3,1,
1N4148,8a,1,1,D101
1N4148,8d,10,3,D2 R4 IC2
1N4148,8d,11,1,
1N4148,8d,12,1,
1N4148,8e,83,10,D6 R50 R50
1N4148,8e,85,1,
1N4148,8f,84,9,D6 D6 R50
1N4148,8f,86,1,
1N4148,8h,96,9,D6 R50 R50
1N4148,8h,98,1,
1N4148,8j,1,5,D4 R58 D2
1N4148,96,12,1,
1N4148,96,13,1,
1N4148,99,12,1,
1N4148,99,13,1,
1N4148,9d,3,1,
1N4148,9e,3,1,
1N4148,9k,23,4,D3 R7 IC1C
1N4148,9k,24,1,
1N4148,9k,25,1,
1N4148,9n,2,1,
1N4148,9n,8,1,
1N4148,9n,17,1,
1N4148,9n,40,1,
1N4148,9n,102,8,D6 D6 P24
1N4148,9n,104,1,
1N4148,9o,2,1,
1N4148,9o,8,1,
1N4148,9o,17,1,
1N4148,9o,40,1,
1N4148,9o,103,8,D6 D6 P24
1N4148,9o,105,1,
1N4148,9p,2,1,
1N4148,9p,8,1,
1N4148,9p,17,1,
1N4148,9p,40,1,
1N4148,9p,103,9,D6 P24 R50
1N4148,9p,105,1,
1N4148,9q,2,1,
1N4148,9q,8,1,
1N4148,9q,17,1,
1N4148,9q,40,1,
1N4148,9q,149,9,D6 P24 R50
1N4148,9q,151,1,
1N4148,9r,2,1,
1N4148,9r,9,1,
1N4148,9r,19,1,
1N4148,9s,27,7,D9 P24 R50
1N4148,9s,29,1,
1N4148,9s,41,1,R50 R49
1N4148,9u,2,1,
1N4148,9u,11,1,
1N4148,9u,22,1,
1N4148,9u,47,1,
1N4148,9u,164,5,D5 D5 R60
1N4148,9v,1,5,D4 R58 D2
1N4148,9x,1,5,D5 R60 C52
1N4148,9z,19,1,D101 Q102 R119
1N4148,9z,30,4,D8 C14
1N4148,a1,30,1,
1N4148,a2,12,1,
1N4148,ab,1,1,
1N4148,ac,1,5,D101 R104 R105
1N4148,ad,1,1,
1N4148,aj,1,4,C42 D1 IC6B
1N4148,ak,1,4,C42 D1 IC6A
1N4148,am,1,1,
1N4148,ap,1,3,
1N4148,ar,1,1,
1N4148,b7,1,4,
1N4148,e,15,1,
1N4148,g,15,1,
1N4148,k,2,5,D101 R104 R105
1N4148,k,6,5,D501 R502 Q516
1N4148,l,2,5,D101 R104 R105
1N4148,l,6,5,D501 R502 Q516
1N4148,m,16,1,
1N4148,n,2,5,D101 R104 R105
1N4148,n,6,5,D501 R502 Q516
1N4148,p,50,1,D10 R29
1N4148,p,56,3,D103 C103 C105
1N4148,p,58,2,D101 R104 R105
1N4148,q,2,5,D101 R104 R105
1N4148,q,6,5,D501 R502 Q516
1N4148,r,2,5,D101 R104 R105
1N4148,r,6,5,D501 R502 Q516
1N4148,u,1,5,D101 R104 R105
1N4148,v,19,1,
1N4148,w,1,5,D101 R104 R105
1N4148,w,5,5,D501 R502 Q516
1N4148,x,18,1,
1N4148,y,18,1,
1N4148,z,1,5,D101 R104 R105
1N4148,z,5,5,D501 R502 Q516
1N414B,9z,30,1,D6 C13 D3
1N5819,1r,2,1,
1N5819,1r,8,1,
1N5819,1r,38,1,
1N5819,1r,83,2,D33 D33 C38
1N5819,1r,105,1,
1N5819,1r,111,1,
1N5819,1s,2,1,
1N5819,1s,7,1,
1N5819,1s,38,1,
1N5819,1s,84,2,D33 D33 C38
1N5819,1s,106,1,
1N5819,1s,112,1,
1N5819,1u,2,1,
1N5819,1u,8,1,
1N5819,1u,42,1,
1N5819,1u,96,2,D33 D33 C38
1N5819,1u,118,1,
1N5819,1u,124,1,
1N5819,1w,1,1,D33 C38 IC11
1N5819,1x,2,1,
1N5819,1x,8,1,
1N5819,1x,17,1,
1N5819,1x,41,1,
1N5819,1x,102,2,D3 C48 C48
1N5819,1x,121,1,
1N5819,1x,122,1,
1N5819,1x,128,1,
1N5819,1z,2,1,
1N5819,1z,8,1,
1N5819,1z,17,1,
1N5819,1z,41,1,
1N5819,1z,103,2,D3 C48 C48
1N5819,1z,122,1,
1N5819,1z,123,1,
1N5819,1z,129,1,
1N5819,20,2,1,
1N5819,20,8,1,
1N5819,20,17,1,
1N5819,20,41,1,
1N5819,20,103,1,D3 C6 C48
1N5819,20,122,1,
1N5819,20,123,1,
1N5819,20,129,1,
1N5819,21,2,1,
1N5819,21,8,1,
1N5819,21,17,1,
1N5819,21,41,1,
1N5819,21,149,1,D3 C6 C48
1N5819,21,168,1,
1N5819,21,169,1,
1N5819,21,175,1,
1N5819,22,2,1,
1N5819,22,9,1,
1N5819,22,19,1,
1N5819,22,40,1,
1N5819,23,27,2,D3 C48 C48
1N5819,23,41,1,D3 J1
1N5819,23,51,2,
1N5819,23,58,1,
1N5819,25,2,1,
