id,key,title,url,parent,role,year,month,pages,sha
1o,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1934-04-S-OCR.pdf,Practical Wireless 1934-04,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1934-04-S-OCR.pdf,,issue,1934,04,148,10e336280cb9a2e7
1p,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1935-06-S-OCR.pdf,Practical Wireless 1935-06,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1935-06-S-OCR.pdf,,issue,1935,06,144,528dd9f59a91105d
1q,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1935-07-S-OCR.pdf,Practical Wireless 1935-07,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1935-07-S-OCR.pdf,,issue,1935,07,112,7448d1e3c4e8514a
1r,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1935-11-16-S-OCR.pdf,Practical Wireless 1935-11,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1935-11-16-S-OCR.pdf,,issue,1935,11,50,7298d25e28010cea
1s,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1936-02-S-OCR.pdf,Practical Wireless 1936-02,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1936-02-S-OCR.pdf,,issue,1936,02,184,0c597c3029e395c8
1t,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1936-05-23-S-OCR.pdf,Practical Wireless 1936-05,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1936-05-23-S-OCR.pdf,,issue,1936,05,28,8a9ccd52bebb1e9d
1u,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1936-11-S-OCR.pdf,Practical Wireless 1936-11,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1936-11-S-OCR.pdf,,issue,1936,11,140,6a90ecba9fd546e3
1v,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1936-12-S-OCR.pdf,Practical Wireless 1936-12,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1936-12-S-OCR.pdf,,issue,1936,12,148,70c549d9fe052caf
1w,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1937-06-S-OCR.pdf,Practical Wireless 1937-06,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1937-06-S-OCR.pdf,,issue,1937,06,112,cbf278d295ad72e8
1x,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1937-11-S-OCR.pdf,Practical Wireless 1937-11,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1937-11-S-OCR.pdf,,issue,1937,11,132,ba9d91287c54e903
1y,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1937-12-S-OCR.pdf,Practical Wireless 1937-12,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1937-12-S-OCR.pdf,,issue,1937,12,140,d41562e04f84d740
1z,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1938-05-S-OCR.pdf,Practical Wireless 1938-05,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1938-05-S-OCR.pdf,,issue,1938,05,112,2eebc6ae433bcbab
2,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1943-10.pdf,Practical Wireless 1943-10,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1943-10.pdf,,issue,1943,10,48,29a5df4767497e0b
20,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1938-12-S-OCR.pdf,Practical Wireless 1938-12,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1938-12-S-OCR.pdf,,issue,1938,12,156,47b033bc10c35765
21,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1939-05-S-OCR.pdf,Practical Wireless 1939-05,https://www.worldradiohistory.com/UK/Practical-Wireless/30s/Practical-Wireless-1939-05-S-OCR.pdf,,issue,1939,05,112,c5d9f6679e70c9af
22,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/Practical-Wireless-1940-05-S-OCR.pdf,Practical Wireless 1940-05,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/Practical-Wireless-1940-05-S-OCR.pdf,,issue,1940,05,96,a3e04967ce895611
23,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/Practical-Wireless-1941-10-S-OCR.pdf,Practical Wireless 1941-10,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/Practical-Wireless-1941-10-S-OCR.pdf,,issue,1941,10,32,81bd29d58927d814
24,https://www.worldradiohistory.com/UK/Practical-Wireless/60s/Practical-Wireless-1963-11-S-OCR.pdf,Practical Wireless 1963-11,https://www.worldradiohistory.com/UK/Practical-Wireless/60s/Practical-Wireless-1963-11-S-OCR.pdf,,issue,1963,11,120,bba45d10a3531a85
25,https://www.worldradiohistory.com/UK/Practical-Wireless/70s/Practical-Wireless-1971-10-S-OCR.pdf,Practical Wireless 1971-10,https://www.worldradiohistory.com/UK/Practical-Wireless/70s/Practical-Wireless-1971-10-S-OCR.pdf,,issue,1971,10,111,3040bd435d5f37c6
26,https://www.worldradiohistory.com/UK/Practical-Wireless/70s/Practical-Wireless-1972-10-S-OCR.pdf,Practical Wireless 1972-10,https://www.worldradiohistory.com/UK/Practical-Wireless/70s/Practical-Wireless-1972-10-S-OCR.pdf,,issue,1972,10,103,b38c560544034027
27,https://www.worldradiohistory.com/UK/Practical-Wireless/EXTRAS/Practical-Wireless-Encyclopedia.pdf,Practical Wireless — Practical-Wireless-Encyclopedia.pdf,https://www.worldradiohistory.com/UK/Practical-Wireless/EXTRAS/Practical-Wireless-Encyclopedia.pdf,,issue,,,388,ac0235d0d41f8545
3,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1944-03-S.pdf,Practical Wireless 1944-03,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1944-03-S.pdf,,issue,1944,03,48,37fd0783ca644db3
4,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1945-03.pdf,Practical Wireless 1945-03,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1945-03.pdf,,issue,1945,03,48,d9df193aac734f53
5,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1945-09.pdf,Practical Wireless 1945-09,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1945-09.pdf,,issue,1945,09,50,0c9f8fcc25ece1ea
6,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1947-01.pdf,Practical Wireless 1947-01,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1947-01.pdf,,issue,1947,01,48,565815eda25f6db8
7,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1947-08.pdf,Practical Wireless 1947-08,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1947-08.pdf,,issue,1947,08,48,1079a6aa9b5954a7
8,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1948-02.pdf,Practical Wireless 1948-02,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1948-02.pdf,,issue,1948,02,48,fa7fde337c0dc7a3
9,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1948-08.pdf,Practical Wireless 1948-08,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1948-08.pdf,,issue,1948,08,48,bcd5c3aa5b307180
a,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1949-06.pdf,Practical Wireless 1949-06,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1949-06.pdf,,issue,1949,06,48,5b7a6fb17ea29647
b,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1949-12.pdf,Practical Wireless 1949-12,https://www.worldradiohistory.com/UK/Practical-Wireless/40s/PW-1949-12.pdf,,issue,1949,12,52,f8f522d667084527
c,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1950-06.pdf,Practical Wireless 1950-06,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1950-06.pdf,,issue,1950,06,52,c5b83b30df3db110
d,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1951-03.pdf,Practical Wireless 1951-03,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1951-03.pdf,,issue,1951,03,52,79909a1a4b1a0ce0
e,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1951-09.pdf,Practical Wireless 1951-09,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1951-09.pdf,,issue,1951,09,52,6002593cdedb4bd8
f,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1952-03.pdf,Practical Wireless 1952-03,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1952-03.pdf,,issue,1952,03,52,109375303c71c261
g,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1952-08.pdf,Practical Wireless 1952-08,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1952-08.pdf,,issue,1952,08,52,dcb16693d17377c0
h,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1953-02.pdf,Practical Wireless 1953-02,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1953-02.pdf,,issue,1953,02,60,1e0a0045037504e6
i,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1953-08.pdf,Practical Wireless 1953-08,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1953-08.pdf,,issue,1953,08,68,837fc7a70038b119
j,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1954-02.pdf,Practical Wireless 1954-02,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1954-02.pdf,,issue,1954,02,68,1b97365582cd0178
k,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1954-08.pdf,Practical Wireless 1954-08,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1954-08.pdf,,issue,1954,08,68,2ec1640b3bcd57a1
l,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1955-01.pdf,Practical Wireless 1955-01,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1955-01.pdf,,issue,1955,01,67,8ba3a3957cb1c949
m,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1955-07.pdf,Practical Wireless 1955-07,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1955-07.pdf,,issue,1955,07,68,b8a1b3f5ba365607
n,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1956-01.pdf,Practical Wireless 1956-01,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1956-01.pdf,,issue,1956,01,76,b777daaa0e9525af
o,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1956-09.pdf,Practical Wireless 1956-09,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1956-09.pdf,,issue,1956,09,76,44c4200511be8c20
p,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1957-03.pdf,Practical Wireless 1957-03,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1957-03.pdf,,issue,1957,03,76,c5cfb21e1e03fdc1
q,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1957-09.pdf,Practical Wireless 1957-09,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1957-09.pdf,,issue,1957,09,76,42d6575aa648b056
r,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1958-03.pdf,Practical Wireless 1958-03,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1958-03.pdf,,issue,1958,03,84,296140ed5acca9a5
s,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1958-09.pdf,Practical Wireless 1958-09,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1958-09.pdf,,issue,1958,09,88,f99f84bc3e45d914
t,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1959-03.pdf,Practical Wireless 1959-03,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1959-03.pdf,,issue,1959,03,96,5a5cdcd5606c0c59
u,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1959-11.pdf,Practical Wireless 1959-11,https://www.worldradiohistory.com/UK/Practical-Wireless/50s/PW-1959-11.pdf,,issue,1959,11,96,a687634b5484a5c2
v,https://www.worldradiohistory.com/UK/Practical-Wireless/60s/PW-1960-05.pdf,Practical Wireless 1960-05,https://www.worldradiohistory.com/UK/Practical-Wireless/60s/PW-1960-05.pdf,,issue,1960,05,100,c6331da5a328dff6
w,https://www.worldradiohistory.com/UK/Practical-Wireless/60s/PW-1960-11.pdf,Practical Wireless 1960-11,https://www.worldradiohistory.com/UK/Practical-Wireless/60s/PW-1960-11.pdf,,issue,1960,11,100,e7f2b5c74517dfa7
x,https://www.worldradiohistory.com/UK/Practical-Wireless/60s/PW-1961-05.pdf,Practical Wireless 1961-05,https://www.worldradiohistory.com/UK/Practical-Wireless/60s/PW-1961-05.pdf,,issue,1961,05,100,8dcbf0cb6fac220a
y,https://www.worldradiohistory.com/UK/Practical-Wireless/60s/PW-1961-11.pdf,Practical Wireless 1961-11,https://www.worldradiohistory.com/UK/Practical-Wireless/60s/PW-1961-11.pdf,,issue,1961,11,118,c38d10476e102a1a
z,https://www.worldradiohistory.com/UK/Practical-Wireless/60s/PW-1962-05.pdf,Practical Wireless 1962-05,https://www.worldradiohistory.com/UK/Practical-Wireless/60s/PW-1962-05.pdf,,issue,1962,05,100,1ad08815b715d15b
