id,key,title,url,parent,role,year,month,pages
0,https://www.bartola.co.uk/valves/,Valves,https://www.bartola.co.uk/valves/,,project_page,,,1
1,https://www.bartola.co.uk/valves/about-me/,About me,https://www.bartola.co.uk/valves/about-me/,,project_page,,,1
10,https://www.bartola.co.uk/valves/dht-pre-amplifier/26-dht-pre-amplifier-gen3/,26 dht pre amplifier gen3,https://www.bartola.co.uk/valves/dht-pre-amplifier/26-dht-pre-amplifier-gen3/,,project_page,,,1
11,https://www.bartola.co.uk/valves/2018/03/25/eml-20a-dht-preamp/,Eml 20a dht preamp,https://www.bartola.co.uk/valves/2018/03/25/eml-20a-dht-preamp/,,project_page,,,1
12,https://www.bartola.co.uk/valves/2018/08/26/ba-dht-preamp-build/,Ba dht preamp build,https://www.bartola.co.uk/valves/2018/08/26/ba-dht-preamp-build/,,project_page,,,1
13,https://www.bartola.co.uk/valves/valve-curves/6p21s/,6p21s,https://www.bartola.co.uk/valves/valve-curves/6p21s/,,project_page,,,1
14,https://www.bartola.co.uk/valves/valve-curves/24a-tetrode/,24a tetrode,https://www.bartola.co.uk/valves/valve-curves/24a-tetrode/,,project_page,,,1
15,https://www.bartola.co.uk/valves/valve-curves/6p36s-6%d0%bf36%d1%81-triode/,6p36s 6%d0%bf36%d1%81 triode,https://www.bartola.co.uk/valves/valve-curves/6p36s-6%d0%bf36%d1%81-triode/,,project_page,,,1
16,https://www.bartola.co.uk/valves/valve-curves/traced-curves/,Traced curves,https://www.bartola.co.uk/valves/valve-curves/traced-curves/,,project_page,,,1
17,https://www.bartola.co.uk/valves/valve-curves/d3a-pentode/,D3a pentode,https://www.bartola.co.uk/valves/valve-curves/d3a-pentode/,,project_page,,,1
18,https://www.bartola.co.uk/valves/valve-curves/d3a-triode/,D3a triode,https://www.bartola.co.uk/valves/valve-curves/d3a-triode/,,project_page,,,1
19,https://www.bartola.co.uk/valves/valve-curves/4p1l/,4p1l,https://www.bartola.co.uk/valves/valve-curves/4p1l/,,project_page,,,1
1a,https://www.bartola.co.uk/valves/valve-curves/2sh27l-2z27l/,2sh27l 2z27l,https://www.bartola.co.uk/valves/valve-curves/2sh27l-2z27l/,,project_page,,,1
1b,https://www.bartola.co.uk/valves/valve-curves/47-pentode/,47 pentode,https://www.bartola.co.uk/valves/valve-curves/47-pentode/,,project_page,,,1
1c,https://www.bartola.co.uk/valves/valve-curves/c3g-pentodetriode/,C3g pentodetriode,https://www.bartola.co.uk/valves/valve-curves/c3g-pentodetriode/,,project_page,,,1
1d,https://www.bartola.co.uk/valves/valve-curves/3a5-dht-triode/,3a5 dht triode,https://www.bartola.co.uk/valves/valve-curves/3a5-dht-triode/,,project_page,,,1
1e,https://www.bartola.co.uk/valves/valve-curves/6p15p-pentode/,6p15p pentode,https://www.bartola.co.uk/valves/valve-curves/6p15p-pentode/,,project_page,,,1
1f,https://www.bartola.co.uk/valves/valve-curves/2e24-triodeschade/,2e24 triodeschade,https://www.bartola.co.uk/valves/valve-curves/2e24-triodeschade/,,project_page,,,1
1g,https://www.bartola.co.uk/valves/valve-curves/864-vt-24/,864 vt 24,https://www.bartola.co.uk/valves/valve-curves/864-vt-24/,,project_page,,,1
1h,https://www.bartola.co.uk/valves/valve-curves/307a/,307a,https://www.bartola.co.uk/valves/valve-curves/307a/,,project_page,,,1
